age,gender,tenure,friend_count,friendships_initiated,likes,likes_received,mobile_likes,mobile_likes_received,www_likes,www_likes_received
113,female,1391,521,212,899,482,896,371,3,111
29,male,512,569,412,919,859,911,641,8,218
57,female,158,573,507,914,682,911,297,3,385
101,female,1829,550,253,970,155,970,105,0,50
20,male,216,564,508,913,370,913,331,0,39
21,male,761,572,191,959,285,959,247,0,38
21,female,506,555,305,946,679,946,401,0,278
25,female,650,548,292,967,1137,967,1058,0,79
66,male,818,554,326,921,635,921,434,0,201
107,female,2249,561,454,1087,1051,0,587,1087,464
20,female,103,528,129,1101,1708,0,381,1101,1327
17,female,605,562,424,1128,176,714,46,414,130
16,male,416,553,393,1068,510,709,141,359,369
24,female,1381,549,359,1000,551,709,394,291,157
26,female,1661,558,243,1042,231,268,65,774,166
45,female,1316,525,344,1023,768,608,221,415,547
14,female,392,527,105,1005,543,904,388,101,155
15,female,1337,555,198,1053,722,1030,607,23,115
25,female,686,548,391,1111,757,852,373,259,384
15,female,233,520,140,1128,2391,973,1222,155,1169
20,female,519,546,180,1056,633,1056,404,0,229
14,male,181,550,457,1237,317,0,58,1237,259
48,female,763,556,394,1162,641,61,144,1101,497
62,female,797,536,267,1274,596,46,264,1228,332
14,female,343,553,407,1147,805,71,405,1076,400
18,female,688,553,262,1203,862,80,421,1123,441
23,female,1853,519,324,1177,1542,88,589,1089,953
47,female,210,556,501,1214,642,830,193,384,449
49,female,532,539,181,1277,268,608,136,669,132
15,female,523,564,429,1163,956,448,271,715,685
24,female,400,571,362,1184,1138,466,756,718,382
27,male,755,537,340,1182,351,1153,94,29,257
20,female,862,522,303,1276,1463,1233,822,43,641
22,female,357,554,384,1192,1563,1179,1432,13,131
46,female,2577,547,216,1251,2112,989,1527,262,585
17,female,626,541,219,1168,1453,1168,1321,0,132
23,male,394,553,453,1421,281,24,210,1397,71
16,male,817,532,264,1303,1453,220,288,1083,1165
23,female,804,557,488,1515,2021,157,1360,1358,661
24,male,1451,520,375,1331,585,590,119,741,466
103,female,1505,533,322,1354,485,546,293,808,192
14,female,866,569,409,1395,318,1215,233,180,85
16,female,397,522,323,1500,373,1461,220,39,153
18,male,457,550,459,1506,476,1291,427,215,49
16,female,484,526,374,1332,452,1331,151,1,301
55,female,286,522,328,1384,299,1380,118,4,181
23,female,844,557,132,1326,940,1326,900,0,40
25,male,673,562,433,1301,1095,1301,918,0,177
19,female,546,533,374,1609,895,242,200,1367,695
67,female,355,539,257,1698,1929,83,487,1615,1442
25,female,814,550,285,1868,2676,674,1319,1194,1357
53,female,2256,568,423,1815,1224,996,733,819,491
39,female,998,526,157,1790,4135,449,1504,1341,2631
16,male,571,549,234,1648,610,1606,500,42,110
28,female,519,573,361,1717,823,1683,543,34,280
22,female,672,565,394,1636,2429,1580,2284,56,145
35,male,108,521,438,1545,1203,1400,664,145,539
23,male,537,550,486,1528,21,1528,17,0,4
33,female,301,558,513,1679,285,1679,212,0,73
57,female,1101,533,414,1539,671,1539,427,0,244
24,female,419,536,205,1671,1108,1671,936,0,172
108,female,110,554,310,2356,352,0,92,2356,260
17,female,163,526,369,2016,817,42,554,1974,263
19,female,658,569,363,2132,1147,0,777,2132,370
32,female,768,555,133,2307,1281,149,428,2158,853
19,female,235,557,253,2023,746,1324,363,699,383
14,female,445,529,263,2063,1787,791,1102,1272,685
18,female,469,538,419,2023,2629,637,1834,1386,795
15,female,280,529,341,2172,1227,1587,510,585,717
21,female,1305,537,310,2237,469,2208,362,29,107
15,male,184,557,406,2288,2071,1887,1883,401,188
34,male,1280,530,155,2026,2623,1895,1462,131,1161
42,female,560,561,226,2081,267,2081,140,0,127
22,male,709,573,490,2197,2057,2197,1981,0,76
15,male,189,547,440,2944,1376,299,500,2645,876
17,female,270,524,419,2477,1122,44,485,2433,637
55,female,274,563,393,2844,1777,10,440,2834,1337
59,female,988,519,306,3068,3002,0,153,3068,2849
19,female,624,565,433,2925,1115,1863,693,1062,422
14,female,1070,543,298,3503,1306,2994,760,509,546
42,female,1034,539,236,2850,2630,2797,1244,53,1386
19,female,312,552,373,2765,4393,2696,2151,69,2242
39,female,583,539,404,2497,1517,2497,1216,0,301
18,female,701,568,399,2471,1891,2471,794,0,1097
20,male,374,542,367,3087,1919,3087,1632,0,287
75,female,1370,557,225,7484,3483,269,1196,7215,2287
23,female,769,573,402,3931,2620,336,471,3595,2149
17,female,467,522,285,4728,715,4313,418,415,297
16,female,648,545,307,3612,982,3142,320,470,662
25,male,196,543,320,10498,2910,7701,1601,2797,1309
26,female,527,524,362,7083,3698,5913,1830,1170,1868
57,female,1425,537,351,7145,1330,6064,539,1081,791
18,female,192,530,275,3799,3977,3539,1603,260,2374
18,female,309,521,313,3968,1725,3953,1405,15,320
24,male,435,527,340,4058,661,4058,583,0,78
29,male,251,521,406,6612,369,6612,334,0,35
13,female,243,556,209,9446,5344,9446,4945,0,399
25,female,171,555,61,3876,1769,3876,1428,0,341
33,male,47,525,506,6119,1439,6119,1323,0,116
56,male,120,545,469,9304,5463,9304,5109,0,354
68,male,1080,562,457,5159,2751,5159,2728,0,23
25,female,99,547,316,4005,5513,4005,3167,0,2346
15,female,516,582,232,0,8,0,7,0,1
14,female,389,576,391,0,2,0,1,0,1
16,male,527,610,518,0,0,0,0,0,0
15,female,481,586,487,0,0,0,0,0,0
15,male,416,603,504,0,12,0,11,0,1
15,female,343,611,67,0,8,0,6,0,2
15,female,228,625,575,0,0,0,0,0,0
17,male,622,597,283,0,39,0,9,0,30
17,male,767,623,443,0,7,0,7,0,0
16,female,690,610,492,0,41,0,30,0,11
16,female,483,587,295,0,1,0,1,0,0
16,female,201,579,49,0,7,0,6,0,1
16,female,533,598,372,0,5,0,3,0,2
18,male,260,586,572,0,0,0,0,0,0
17,female,346,576,462,0,0,0,0,0,0
19,female,432,621,492,0,10,0,10,0,0
19,male,225,620,548,0,7,0,6,0,1
18,female,172,617,442,0,0,0,0,0,0
18,male,209,634,341,0,1,0,0,0,1
18,male,438,638,580,0,0,0,0,0,0
18,female,365,614,487,0,2,0,0,0,2
18,female,321,581,478,0,0,0,0,0,0
18,male,836,593,411,0,0,0,0,0,0
18,male,532,585,408,0,69,0,55,0,14
19,male,1238,577,429,0,0,0,0,0,0
19,male,945,600,533,0,18,0,12,0,6
19,male,525,598,575,0,0,0,0,0,0
21,male,497,635,491,0,0,0,0,0,0
20,female,1242,580,38,0,7,0,7,0,0
20,female,892,630,145,0,3,0,3,0,0
20,female,318,604,115,0,25,0,18,0,7
22,male,319,574,417,0,3,0,0,0,3
21,male,802,610,232,0,0,0,0,0,0
21,male,316,593,501,0,0,0,0,0,0
23,male,826,600,373,0,3,0,2,0,1
22,male,351,586,504,0,2,0,1,0,1
22,male,453,605,557,0,5,0,4,0,1
23,male,473,636,573,0,0,0,0,0,0
23,male,1057,601,518,0,0,0,0,0,0
23,female,327,586,55,0,10,0,10,0,0
23,male,485,627,575,0,2,0,1,0,1
23,female,747,591,382,0,0,0,0,0,0
24,male,1152,588,261,0,0,0,0,0,0
24,male,563,605,537,0,1,0,1,0,0
25,female,479,599,551,0,0,0,0,0,0
25,male,1359,610,338,0,22,0,14,0,8
26,female,371,620,547,0,0,0,0,0,0
27,female,775,607,322,0,0,0,0,0,0
28,female,1437,603,361,0,0,0,0,0,0
28,male,1247,582,480,0,0,0,0,0,0
30,female,1125,610,493,0,0,0,0,0,0
32,male,875,615,552,0,5,0,5,0,0
35,female,399,575,430,0,0,0,0,0,0
44,male,427,621,453,0,0,0,0,0,0
60,female,374,581,426,0,0,0,0,0,0
63,male,246,581,524,0,0,0,0,0,0
64,male,1135,581,165,0,0,0,0,0,0
68,female,1497,577,213,0,0,0,0,0,0
76,male,1464,590,452,0,2,0,2,0,0
80,male,961,574,340,0,27,0,20,0,7
91,male,397,601,230,0,0,0,0,0,0
93,female,826,576,23,0,12,0,12,0,0
94,female,1043,623,254,0,0,0,0,0,0
103,female,937,609,203,0,0,0,0,0,0
103,male,1369,584,314,0,1,0,0,0,1
103,male,1053,632,528,0,1,0,1,0,0
108,male,1019,604,571,0,5,0,4,0,1
17,male,529,626,579,1,0,0,0,1,0
57,male,1638,609,319,1,5,0,0,1,5
108,male,1016,614,372,1,57,0,9,1,48
17,male,610,584,539,1,0,1,0,0,0
21,male,906,620,170,1,0,1,0,0,0
103,male,649,588,450,1,0,1,0,0,0
20,female,1161,639,380,1,1,1,1,0,0
21,male,1311,620,364,1,1,1,1,0,0
21,male,606,627,514,1,1,1,1,0,0
16,female,487,578,393,1,7,1,6,0,1
17,male,1109,627,510,1,12,1,8,0,4
17,female,539,578,426,1,17,1,7,0,10
19,male,739,621,442,1,12,1,7,0,5
19,male,619,583,424,1,3,1,3,0,0
18,female,557,611,211,1,12,1,10,0,2
20,female,442,616,454,1,7,1,2,0,5
19,male,425,621,524,1,6,1,5,0,1
19,male,267,620,571,1,5,1,5,0,0
19,male,494,586,499,1,2,1,2,0,0
21,male,767,583,487,1,10,1,7,0,3
22,male,354,612,551,1,5,1,5,0,0
23,male,551,582,329,1,8,1,4,0,4
15,female,408,589,219,2,9,0,3,2,6
18,female,779,639,353,2,12,0,5,2,7
75,male,796,608,300,2,8,0,5,2,3
28,male,1593,601,389,2,1,1,0,1,1
17,female,861,627,190,2,31,1,15,1,16
15,female,472,613,284,2,0,2,0,0,0
17,male,393,638,537,2,0,2,0,0,0
26,male,309,577,467,2,0,2,0,0,0
21,male,2304,591,179,2,1,2,1,0,0
26,male,1661,591,510,2,1,2,1,0,0
103,male,377,575,489,2,1,2,1,0,0
23,male,864,588,423,2,2,2,2,0,0
19,male,181,614,556,2,8,2,7,0,1
18,male,402,614,551,2,3,2,3,0,0
19,male,769,621,300,2,5,2,4,0,1
21,male,635,625,488,2,12,2,6,0,6
23,male,842,580,444,2,54,2,15,0,39
26,female,666,593,333,2,11,2,8,0,3
53,male,1431,622,534,2,45,2,41,0,4
38,male,636,582,474,3,0,0,0,3,0
15,female,279,624,325,3,62,1,17,2,45
21,male,999,639,354,3,50,2,36,1,14
28,male,1493,576,294,3,24,1,14,2,10
33,male,594,580,539,3,0,3,0,0,0
17,male,1022,605,406,3,2,3,2,0,0
21,male,765,602,403,3,2,3,0,0,2
16,female,1518,593,165,3,113,3,83,0,30
17,male,563,585,510,3,10,3,8,0,2
19,male,368,583,464,3,10,3,2,0,8
18,female,444,593,461,3,44,3,33,0,11
20,female,548,609,160,3,128,3,99,0,29
20,female,602,620,155,3,5,3,5,0,0
23,male,330,629,585,3,40,3,36,0,4
22,female,618,612,154,3,72,3,49,0,23
24,female,992,612,444,3,147,3,47,0,100
27,male,328,594,489,3,145,3,128,0,17
33,male,1970,589,396,3,79,3,16,0,63
33,male,1470,582,301,3,8,3,8,0,0
68,female,1281,599,160,3,93,3,70,0,23
68,male,497,623,576,4,3,0,3,4,0
23,male,397,627,489,4,22,0,11,4,11
25,female,629,578,209,4,93,0,72,4,21
26,female,191,582,238,4,12,0,4,4,8
20,male,475,578,520,4,47,3,34,1,13
20,male,807,579,232,4,25,3,15,1,10
19,male,776,597,478,4,1,4,1,0,0
19,female,305,577,177,4,2,4,1,0,1
108,male,1624,599,271,4,1,4,1,0,0
15,male,674,596,472,4,31,4,23,0,8
16,male,469,620,482,4,7,4,2,0,5
18,male,537,589,510,4,110,4,102,0,8
18,female,245,587,159,4,157,4,121,0,36
25,male,208,637,33,4,26,4,24,0,2
27,male,652,637,480,4,11,4,7,0,4
27,male,825,600,507,4,6,4,3,0,3
27,male,241,635,583,4,16,4,15,0,1
31,female,225,598,516,4,7,4,7,0,0
100,female,2483,581,183,4,42,4,28,0,14
108,male,1521,610,491,4,8,4,7,0,1
108,male,153,588,581,4,170,4,149,0,21
108,male,1669,614,260,5,0,0,0,5,0
30,male,660,579,496,5,5,0,1,5,4
43,male,182,601,167,5,173,0,140,5,33
33,male,251,619,529,5,4,2,2,3,2
18,male,722,616,555,5,9,2,7,3,2
18,male,335,578,521,5,4,4,1,1,3
34,male,1221,595,205,5,0,5,0,0,0
18,male,446,638,597,5,3,5,3,0,0
18,female,110,594,124,5,6,5,6,0,0
27,male,339,624,484,5,5,5,5,0,0
25,male,938,637,413,5,90,5,31,0,59
32,female,377,586,454,5,17,5,5,0,12
14,male,267,585,317,6,0,0,0,6,0
108,male,159,608,537,6,0,0,0,6,0
24,male,621,589,437,6,1,0,0,6,1
23,male,615,576,495,6,30,4,24,2,6
15,male,195,616,412,6,4,6,4,0,0
18,female,556,601,417,6,4,6,0,0,4
36,male,1333,597,209,6,6,6,4,0,2
17,male,669,625,337,6,29,6,28,0,1
21,female,506,580,83,6,12,6,5,0,7
108,male,1298,625,340,6,272,6,212,0,60
108,female,1256,599,348,7,0,0,0,7,0
14,male,266,606,517,7,2,0,0,7,2
92,male,1846,636,337,7,3,0,0,7,3
35,male,849,611,525,7,9,0,4,7,5
15,male,493,583,452,7,20,2,13,5,7
19,male,573,580,469,7,0,6,0,1,0
53,male,750,578,271,7,6,7,2,0,4
70,female,1078,591,195,7,9,7,9,0,0
19,male,1408,627,235,7,14,7,13,0,1
19,male,470,625,556,7,36,7,29,0,7
95,male,1448,594,426,7,15,7,5,0,10
108,female,849,598,115,7,22,7,20,0,2
43,female,484,616,420,8,4,0,0,8,4
73,female,1938,613,166,8,17,0,7,8,10
24,male,417,623,563,8,24,2,6,6,18
16,female,576,609,191,8,15,8,12,0,3
61,male,1046,632,427,8,24,8,22,0,2
18,male,255,634,596,9,0,0,0,9,0
59,male,765,634,207,9,4,0,0,9,4
20,male,722,574,382,9,5,2,2,7,3
27,male,1598,594,151,9,0,9,0,0,0
19,male,564,623,522,9,3,9,2,0,1
18,female,511,575,127,9,199,9,175,0,24
20,female,261,593,193,9,106,9,95,0,11
21,female,1439,607,206,9,50,9,39,0,11
18,male,382,576,433,10,19,4,12,6,7
103,male,1028,629,510,10,33,7,23,3,10
61,female,855,602,306,10,12,10,11,0,1
21,female,796,611,152,10,20,10,19,0,1
23,male,499,579,486,10,121,10,98,0,23
103,male,918,576,443,11,3,0,3,11,0
15,male,539,617,534,11,14,0,9,11,5
108,male,1475,600,319,11,16,0,8,11,8
17,male,569,586,448,11,7,7,5,4,2
46,male,965,616,369,11,2,11,2,0,0
20,female,350,600,256,11,11,11,6,0,5
15,male,167,631,617,11,42,11,40,0,2
64,female,759,601,444,11,47,11,47,0,0
68,female,1256,622,245,11,27,11,24,0,3
103,female,1426,590,31,12,14,0,5,12,9
17,male,430,610,528,12,61,4,38,8,23
84,male,1151,592,340,12,44,5,9,7,35
108,male,1482,577,467,12,51,9,24,3,27
26,male,415,632,529,12,7,12,7,0,0
17,male,484,630,515,12,15,12,14,0,1
27,male,181,630,227,12,71,12,33,0,38
33,female,1800,638,345,12,18,12,18,0,0
19,male,881,580,379,13,4,5,2,8,2
18,male,441,579,494,13,34,4,14,9,20
16,male,344,579,469,13,92,12,58,1,34
22,male,356,601,547,13,0,13,0,0,0
18,male,905,622,347,13,3,13,3,0,0
103,female,678,593,315,13,7,13,5,0,2
17,female,188,598,14,13,63,13,62,0,1
63,female,1249,639,151,13,33,13,33,0,0
62,male,1111,612,375,14,26,0,5,14,21
21,male,496,628,542,14,4,14,4,0,0
28,male,429,622,87,14,3,14,2,0,1
17,female,105,638,477,14,61,14,51,0,10
20,male,825,589,498,15,10,2,3,13,7
28,male,417,597,560,15,10,3,6,12,4
40,male,688,592,378,15,16,9,11,6,5
32,male,1721,578,158,15,212,10,140,5,72
19,male,535,599,304,15,10,15,6,0,4
18,female,584,587,350,15,183,15,66,0,117
20,male,687,628,357,15,59,15,46,0,13
20,female,462,638,386,15,146,15,43,0,103
22,male,466,630,333,15,32,15,30,0,2
24,male,272,600,314,16,0,0,0,16,0
25,male,593,626,477,16,159,1,89,15,70
24,male,909,592,445,16,15,6,14,10,1
15,female,488,576,240,16,0,16,0,0,0
26,male,1153,635,572,16,8,16,4,0,4
18,female,877,610,477,16,12,16,12,0,0
24,male,756,634,500,16,10,16,8,0,2
108,male,342,596,505,16,18,16,17,0,1
16,female,164,574,411,16,38,16,35,0,3
20,male,236,637,617,16,172,16,99,0,73
19,male,1200,623,336,17,3,2,2,15,1
21,female,168,607,400,17,84,11,47,6,37
21,female,360,614,316,17,23,17,18,0,5
111,male,1802,620,376,17,24,17,1,0,23
53,male,1000,602,210,17,29,17,5,0,24
102,female,1785,596,231,17,53,17,39,0,14
22,female,338,637,444,18,46,0,22,18,24
16,male,663,590,482,18,11,6,5,12,6
54,female,1781,583,121,18,464,11,124,7,340
18,male,711,599,466,18,0,16,0,2,0
17,female,137,625,543,18,62,17,31,1,31
103,male,941,626,445,18,5,18,5,0,0
15,female,753,620,432,18,233,18,196,0,37
18,female,126,604,572,18,59,18,55,0,4
74,male,1314,596,333,19,10,1,2,18,8
103,male,1918,575,436,19,9,0,1,19,8
20,male,438,612,440,19,22,17,17,2,5
16,male,520,631,235,19,2,19,0,0,2
91,female,1531,576,127,19,149,19,123,0,26
108,female,1600,596,352,19,189,19,186,0,3
14,female,214,603,178,20,8,1,0,19,8
68,female,1431,628,302,20,481,0,107,20,374
104,female,2017,575,106,20,11,7,6,13,5
18,male,477,606,473,20,2,16,0,4,2
21,male,341,612,542,20,14,20,12,0,2
42,male,1035,609,363,20,34,20,24,0,10
63,male,1554,639,487,20,32,20,15,0,17
48,male,433,629,546,21,4,0,4,21,0
15,male,188,583,565,21,3,20,3,1,0
108,male,703,584,170,21,17,21,10,0,7
20,male,760,586,434,21,58,21,24,0,34
66,female,1202,584,321,22,909,1,88,21,821
17,male,558,586,530,22,50,13,36,9,14
29,male,870,590,438,22,240,22,218,0,22
108,male,1766,620,171,23,42,10,22,13,20
19,female,214,597,69,23,930,22,478,1,452
19,male,753,574,262,23,7,23,4,0,3
16,male,597,596,478,23,28,23,21,0,7
24,male,357,586,531,23,55,23,46,0,9
18,male,414,598,504,24,24,13,14,11,10
21,female,255,584,327,24,195,21,105,3,90
108,female,1351,581,229,24,38,20,19,4,19
19,male,327,578,398,24,0,24,0,0,0
15,female,319,585,73,24,34,24,18,0,16
108,male,1429,593,192,25,22,1,8,24,14
28,female,407,593,448,25,12,25,12,0,0
18,male,131,580,511,25,67,25,59,0,8
20,male,880,618,267,25,514,25,453,0,61
95,male,2506,616,149,26,10,2,4,24,6
103,male,1132,639,243,26,37,14,22,12,15
15,female,590,580,287,26,94,24,56,2,38
32,female,1350,592,323,26,317,22,250,4,67
23,female,470,608,456,26,7,26,4,0,3
29,male,374,594,497,26,20,26,20,0,0
16,male,331,579,60,27,5,14,2,13,3
17,female,569,615,232,27,395,15,140,12,255
17,female,630,608,564,27,11,27,10,0,1
108,male,1359,599,129,27,37,27,32,0,5
18,female,637,578,352,27,117,27,77,0,40
22,female,614,621,207,27,85,27,82,0,3
17,female,688,611,275,28,4,0,0,28,4
68,male,1498,612,533,28,71,6,36,22,35
104,female,349,618,303,28,4,28,2,0,2
17,female,271,625,169,28,87,28,59,0,28
18,male,600,591,428,28,167,28,84,0,83
20,female,179,637,275,28,130,28,125,0,5
68,female,331,622,108,28,63,28,50,0,13
27,male,1248,610,387,29,23,28,16,1,7
20,female,726,593,118,29,168,29,147,0,21
16,male,787,624,325,31,49,1,7,30,42
21,female,458,585,434,30,92,11,50,19,42
43,male,665,599,372,31,395,9,100,22,295
108,male,878,624,470,31,15,31,15,0,0
21,female,353,612,254,31,35,31,31,0,4
18,female,284,626,21,30,67,30,64,0,3
24,male,389,621,555,31,171,31,153,0,18
106,male,1339,599,357,32,23,0,8,32,15
25,male,1394,574,367,32,86,27,68,5,18
103,female,861,580,151,32,6,32,4,0,2
23,female,621,629,320,32,145,32,118,0,27
103,female,1037,634,246,33,17,0,9,33,8
17,female,393,576,405,33,32,0,0,33,32
21,male,349,637,419,33,4,33,4,0,0
60,male,643,595,408,34,10,0,3,34,7
14,male,235,603,478,34,15,7,6,27,9
36,female,172,639,555,34,98,7,32,27,66
20,male,488,592,494,34,13,28,13,6,0
58,male,725,597,342,34,6,34,4,0,2
19,female,289,579,401,34,619,34,385,0,234
15,male,268,637,245,35,4,3,0,32,4
14,female,308,620,226,36,97,13,69,23,28
16,female,18,576,32,35,1110,12,586,23,524
21,female,799,635,466,36,157,26,145,10,12
108,male,947,576,304,36,140,20,58,16,82
15,male,238,592,462,36,83,33,20,3,63
16,male,509,612,198,36,133,30,78,6,55
26,female,622,605,212,35,6,35,6,0,0
103,male,880,607,438,35,18,35,15,0,3
19,male,603,637,519,35,48,35,31,0,17
108,female,461,584,162,35,28,35,25,0,3
20,female,578,600,312,37,40,1,7,36,33
17,female,485,603,530,37,0,9,0,28,0
20,male,468,612,528,37,14,24,8,13,6
23,male,840,594,379,37,20,32,0,5,20
18,female,595,626,480,37,34,37,29,0,5
108,male,494,590,359,37,29,37,26,0,3
17,male,458,630,566,37,99,37,81,0,18
17,male,647,585,353,38,46,19,35,19,11
108,female,2040,579,291,39,0,39,0,0,0
24,male,440,614,506,38,21,38,13,0,8
15,male,63,615,547,38,147,38,70,0,77
18,female,423,603,305,38,156,38,151,0,5
19,female,237,607,419,39,78,39,72,0,6
21,male,617,624,444,38,236,38,175,0,61
108,female,884,605,128,38,238,38,198,0,40
18,female,1038,588,201,40,76,20,26,20,50
22,female,1045,603,284,40,140,19,92,21,48
30,male,507,606,225,40,3,40,1,0,2
18,female,463,595,343,40,185,40,167,0,18
37,female,271,596,313,40,110,40,78,0,32
23,female,830,581,417,41,23,2,9,39,14
30,male,562,598,552,42,27,7,23,35,4
50,female,802,617,109,42,202,41,151,1,51
22,male,561,625,580,41,29,41,21,0,8
108,male,947,586,421,42,89,42,57,0,32
63,male,1409,613,376,44,2,2,1,42,1
74,female,965,620,80,43,25,5,21,38,4
24,male,676,582,414,44,7,17,2,27,5
20,female,1198,625,363,44,56,21,14,23,42
29,female,925,619,364,44,87,43,74,1,13
16,male,647,626,360,43,32,43,30,0,2
22,male,830,615,436,44,36,44,29,0,7
41,male,1144,601,411,43,136,43,78,0,58
17,male,499,628,526,45,2,45,1,0,1
15,female,249,635,421,45,214,45,46,0,168
21,male,172,574,253,46,14,10,4,36,10
80,female,2325,615,194,46,6,46,6,0,0
15,female,208,604,516,47,52,47,47,0,5
17,male,906,590,442,46,34,46,23,0,11
14,male,149,629,564,46,98,46,70,0,28
99,female,2822,599,16,47,94,47,79,0,15
111,male,1471,585,245,48,47,2,19,46,28
15,female,212,629,131,48,58,29,43,19,15
29,female,1241,617,307,48,138,18,75,30,63
37,male,1594,621,329,48,31,43,17,5,14
100,male,1444,608,101,49,10,49,9,0,1
14,male,273,634,263,50,74,25,33,25,41
100,male,1100,620,226,51,21,37,12,14,9
18,male,318,600,464,51,58,47,53,4,5
20,female,668,577,94,51,111,51,105,0,6
103,male,763,593,447,53,21,3,14,50,7
18,male,869,594,312,53,153,18,93,35,60
21,male,1712,578,262,53,2,43,2,10,0
18,male,439,592,532,52,11,41,6,11,5
19,female,675,638,226,52,44,52,43,0,1
24,male,286,615,312,52,44,52,41,0,3
26,male,382,597,555,53,66,53,44,0,22
105,male,1726,574,294,54,3,19,2,35,1
19,male,638,604,415,55,58,55,23,0,35
27,female,723,638,565,55,77,55,71,0,6
103,male,1474,637,370,54,79,54,43,0,36
26,male,412,620,474,56,154,10,111,46,43
19,female,590,584,176,57,116,46,85,11,31
18,male,249,584,310,58,23,58,15,0,8
24,male,294,633,510,57,61,57,36,0,25
24,male,443,609,496,58,59,58,53,0,6
22,female,419,626,432,56,370,56,324,0,46
71,female,563,607,292,58,97,58,79,0,18
103,female,1617,628,307,57,144,57,106,0,38
19,female,1455,612,189,60,63,30,30,30,33
18,female,411,612,219,60,208,34,184,26,24
99,male,2045,608,319,60,249,23,114,37,135
18,male,502,610,544,60,31,60,24,0,7
25,male,574,591,327,61,26,0,6,61,20
99,male,1512,618,293,62,30,54,18,8,12
17,male,420,607,412,62,25,62,21,0,4
22,female,643,612,297,61,65,61,60,0,5
25,female,667,574,506,63,65,63,44,0,21
19,female,416,624,360,62,317,62,270,0,47
19,male,1247,600,369,65,90,65,60,0,30
20,female,1451,585,291,64,77,64,61,0,16
100,male,1528,604,291,68,46,36,16,32,30
103,male,1463,588,189,66,100,26,35,40,65
28,female,1527,636,195,67,161,66,87,1,74
26,male,348,612,540,68,19,68,9,0,10
23,female,1077,580,203,66,127,66,89,0,38
100,male,2273,593,438,70,41,3,6,67,35
18,female,671,607,249,71,981,69,475,2,506
31,male,829,622,446,69,27,69,26,0,1
14,male,203,598,421,70,54,70,50,0,4
102,male,1246,637,533,70,44,70,35,0,9
18,female,372,596,44,69,354,69,213,0,141
15,male,607,599,500,73,1,41,0,32,1
79,female,897,634,101,72,105,28,79,44,26
18,female,876,605,404,74,59,70,48,4,11
23,female,394,584,416,73,97,63,41,10,56
19,female,287,606,329,73,114,73,97,0,17
103,female,1151,625,358,74,115,74,106,0,9
17,female,399,611,485,75,87,12,42,63,45
17,female,902,609,319,75,338,35,162,40,176
26,male,1418,632,233,75,753,60,694,15,59
34,male,1303,592,402,75,175,69,126,6,49
98,male,1606,613,212,77,79,77,60,0,19
33,male,487,596,537,79,35,79,29,0,6
20,male,764,631,390,79,305,79,224,0,81
101,male,426,638,574,79,329,79,290,0,39
18,male,124,611,486,82,37,14,26,68,11
23,male,1543,631,343,82,102,64,51,18,51
68,female,564,586,220,84,74,84,64,0,10
17,male,892,602,386,82,268,82,217,0,51
19,male,588,582,414,81,176,81,162,0,14
32,male,292,609,525,86,5,3,0,83,5
26,male,290,601,209,85,291,0,135,85,156
21,male,1504,601,340,86,83,35,49,51,34
101,female,2254,593,312,86,211,37,157,49,54
16,male,342,607,258,87,30,78,16,9,14
16,female,370,579,458,86,25,86,18,0,7
18,male,340,607,557,88,4,0,0,88,4
17,female,506,589,195,88,245,7,187,81,58
18,female,559,614,317,91,121,33,61,58,60
100,male,1330,580,198,88,100,39,30,49,70
20,female,1116,610,174,88,195,61,69,27,126
16,female,108,611,461,90,48,89,36,1,12
18,female,277,575,469,88,61,72,24,16,37
32,male,636,592,381,89,198,83,135,6,63
57,male,1587,630,457,88,145,75,51,13,94
103,male,1161,634,233,91,268,79,179,12,89
19,female,366,581,439,90,109,90,50,0,59
103,male,706,593,287,90,230,90,212,0,18
91,male,159,591,443,93,39,17,33,76,6
86,male,902,602,415,92,46,19,26,73,20
22,male,550,616,487,92,72,58,41,34,31
22,female,715,629,425,93,188,67,167,26,21
100,male,2397,593,256,92,137,85,82,7,55
20,male,1451,584,298,92,192,89,86,3,106
19,female,193,618,244,95,17,95,17,0,0
26,male,277,633,582,92,101,92,69,0,32
42,female,546,626,563,96,59,0,39,96,20
15,male,412,625,403,98,87,27,52,71,35
107,female,2459,583,279,98,112,67,88,31,24
24,female,1450,610,375,98,205,86,116,12,89
15,female,340,634,127,98,73,98,54,0,19
19,male,747,589,430,98,174,98,157,0,17
48,female,767,618,466,98,296,98,260,0,36
16,female,673,574,378,104,232,54,148,50,84
21,male,1380,635,329,101,58,83,46,18,12
15,female,192,585,96,103,164,90,123,13,41
34,female,1264,628,293,103,268,101,197,2,71
43,female,687,637,487,102,35,102,27,0,8
100,female,1746,588,157,101,47,101,37,0,10
16,female,358,605,379,107,439,21,227,86,212
20,male,266,630,590,109,77,51,58,58,19
22,female,1062,592,171,105,259,74,141,31,118
103,female,186,594,366,107,291,64,118,43,173
15,male,398,626,299,105,165,88,134,17,31
46,female,1701,599,306,107,94,106,54,1,40
19,female,461,585,300,105,138,105,75,0,63
28,female,442,605,469,108,131,108,126,0,5
16,male,1076,588,255,110,40,3,26,107,14
18,female,409,630,506,113,54,30,21,83,33
22,male,1675,604,383,110,363,69,315,41,48
40,female,1958,608,337,112,69,96,23,16,46
15,male,382,639,548,112,50,112,29,0,21
